id,course,name,intro,introformat,externalurl,display,displayoptions,parameters,timemodified
5912,506,Macronutrient balance and micronutrient amounts through growth and development,"<p dir=""ltr"" style=""text-align: left;""><em>Nutrition is essential for human growth, particularly in newborns and children. An optimal growth needs a correct diet, in order to ensure an adequate intake of macronutrients and micronutrients. Macronutrients are the compounds that humans consume in largest quantities, mainly classified in carbohydrates, proteins and fats. Micronutrients are instead introduced in small quantities, but they are required for an adequate growth in the pediatric age, especially zinc, iron, vitamin D and folic acid. In this manuscript we describe the most important macro and micronutrients for children’s growth.</em><br></p>",1,https://ijponline.biomedcentral.com/articles/10.1186/s13052-021-01061-0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005239
5913,506,Topic 03 - Energy Metabolism and Respiration,"<p dir=""ltr"" style=""text-align: left;"">Lecture recording</p>",1,https://drive.google.com/file/d/1BVksJivGeQYF7fw8HrxJMjC9YxwBpmXA/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663911557
5914,507,Topic 03 - Laboratory - Fermentation and Probiotics,"<p dir=""ltr"" style=""text-align: left;"">Pre-recorded lecture for Biochemistry of Nutrition laboratory</p>",1,https://drive.google.com/file/d/1YFSN6qgKrgT6QsKl0UjoDEfVnAlXEim1/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663513740
5915,566,Topic 03 - Biochemistry of Nutrition,"<p dir=""ltr"" style=""text-align: left;"">Pre-recorded Lecture</p>",1,https://drive.google.com/file/d/1IfvcWXq0fD8h7eNoqKnXuMy3SKwk_mMA/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663006537
5916,566,Macronutrients and Human Health for the 21st Century,"<p dir=""ltr"" style=""text-align: left;""><em>Fat, protein and carbohydrate are essential macronutrients. Various organizations have made recommendations as to the energy contribution that each of these components makes to our overall diet. The extent of food refining and the ability of food systems to support future populations may also impact on how macronutrients contribute to our diet. In this Special Issue, we are calling for manuscripts from all disciplines to provide a broad-ranging discussion on macronutrients and health from personal, public and planetary perspectives.</em><br></p>",1,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7468865/#:~:text=Fat%2C%20protein%20and%20carbohydrate%20are,makes%20to%20our%20overall%20diet.",0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005193
5917,566,Macronutrient balance and micronutrient amounts through growth and development,"<p dir=""ltr"" style=""text-align: left;""><em>Nutrition is essential for human growth, particularly in newborns and children. An optimal growth needs a correct diet, in order to ensure an adequate intake of macronutrients and micronutrients. Macronutrients are the compounds that humans consume in largest quantities, mainly classified in carbohydrates, proteins and fats. Micronutrients are instead introduced in small quantities, but they are required for an adequate growth in the pediatric age, especially zinc, iron, vitamin D and folic acid. In this manuscript we describe the most important macro and micronutrients for children’s growth.</em><br></p>",1,https://ijponline.biomedcentral.com/articles/10.1186/s13052-021-01061-0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663005239
5918,566,Topic 03 - Energy Metabolism and Respiration,"<p dir=""ltr"" style=""text-align: left;"">Lecture recording</p>",1,https://drive.google.com/file/d/1Sf_h5nZODuEtgKUbpkyLx3YNmNmBJbi3/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663921357
5919,567,Topic 03 - Laboratory - Fermentation and Probiotics,"<p dir=""ltr"" style=""text-align: left;"">Pre-recorded lecture for Biochemistry of Nutrition laboratory</p>",1,https://drive.google.com/file/d/1YFSN6qgKrgT6QsKl0UjoDEfVnAlXEim1/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663513740
5920,925,CHI SQUARE TEST CALCULATOR,,1,https://www.socscistatistics.com/tests/chisquare2/default2.aspx,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1603114033
5921,124,TCE111 1 RESPI01 INDIVIDUAL FOLDER OUTPUTS GDRIVE DROP BOX ( ASSIGNMENT 1 & 2 ),,1,https://drive.google.com/drive/folders/1_5qqmY92tNZ_ifMuFCnIdYk53F4ERLbV?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1665110902
5922,496,Recorded Discussion,,1,https://drive.google.com/file/d/1qPkZ8MgbBi9JPIfcssZhgCXAJDw8uUH3/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664502605
5923,497,Recorded Discussion,,1,https://drive.google.com/file/d/1KSYv_weKdagfh8klXzZg2ucBfDhzBVjd/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664502673
5924,466,Recorded Discussion,,1,https://drive.google.com/file/d/1pyIt0q6mfbalIHboOpAgng7qEMd1sD0z/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664503173
5925,173,Recorded Reporting,,1,https://drive.google.com/file/d/1kJdorQp0kYBEYluXfW5sEEg8Pyv5Dgt-/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664503424
5926,674,LEARNING MATERIAL 1: Carbohydrates,,1,https://drive.google.com/file/d/1QVlLa9eWklQbr-oGbUT7MC88AFBmX7pT/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664503830
5927,674,LEARNING MATERIAL 2: Fats,,1,https://drive.google.com/file/d/1jdPmTHpcwTJN1n4ku0x2fMm8Qb25q7of/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664503872
5928,674,LEARNING MATERIAL 3: Proteins,,1,https://drive.google.com/file/d/1rBTS7dzcK8Wz8z8xjF8Yjec2DI5PeWcB/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664503917
5929,556,Recorded Discussion,,1,https://drive.google.com/file/d/1we_jUCzs1jfC7taaHQre9b-DZB5LFQz8/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664517545
5930,557,Recorded Discussion,,1,https://drive.google.com/file/d/1lpXRb1tAGYtkS7mLSLPuelQUilMzMivN/view?usp=drivesdk,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664526042
5931,352,INCLUSIVE EDUCATION IN THE  PHILIPPINES  (VITUAL DUSCUSSION) ),,1,https://youtu.be/9detkXBM5Nw,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664528167
5933,489,QUIZ 02:CANON OF THE NEW TESTAMENT,,1,https://forms.gle/oEh2AAUY2pSjN5QE6,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664529746
5934,661,Family Health Assessment,"<p dir=""ltr"" style=""text-align: left;""><br></p>",1,https://drive.google.com/drive/folders/1rutlkdVUm9U1qvfZTFHsNJLtEYEHJXs-?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664542049
5935,647,Family Health Assessment,,1,https://drive.google.com/drive/folders/1024WqmWq5WXAyaG0qfPLoOXqIdglbiMX?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664542133
5936,488,"Abdellah, Watson, Orem",,1,https://docs.google.com/presentation/d/1fi2Vf0FBHXlBlhy4WebKQu1v4bEctgOP/edit?usp=sharing&ouid=107844486638774439251&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664542298
5937,529,"Abdellah, Watson, Orem",,1,https://docs.google.com/presentation/d/1fi2Vf0FBHXlBlhy4WebKQu1v4bEctgOP/edit?usp=sharing&ouid=107844486638774439251&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664542349
5938,468,"Abdellah,Watson, Orem",,1,https://docs.google.com/presentation/d/1fi2Vf0FBHXlBlhy4WebKQu1v4bEctgOP/edit?usp=sharing&ouid=107844486638774439251&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664542394
5939,539,"Abdellah, watson, Orem",,1,https://docs.google.com/presentation/d/1fi2Vf0FBHXlBlhy4WebKQu1v4bEctgOP/edit?usp=sharing&ouid=107844486638774439251&rtpof=true&sd=true,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664542473
5940,662,OB Assignment (Submission Link),,1,https://docs.google.com/forms/d/e/1FAIpQLScuD5Yukns4zqMd914_5bAqCAyFHam4oHxHbcqVPRuGHI61Rg/viewform?usp=sf_link,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664597189
5941,1187,Research Misconduct,,1,https://drive.google.com/file/d/1wcSNTlT8YusxE-lBttusy3IWHFzKbSM4/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664544682
5942,580,Physical Fitness Test Instructional Video,,1,https://www.youtube.com/watch?v=o4vEinsjL9A&t=10s,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664260349
5943,839,ASSIGN #01:MAN AS STEWARD OF CREATION,,1,https://forms.gle/haKU9cNmRwRuEiuP7,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664546656
5944,469,Physical Fitness Test Instructional Video,,1,https://www.youtube.com/watch?v=o4vEinsjL9A&t=10s,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664260349
5945,587,Physical Fitness Test Instructional Video,,1,https://www.youtube.com/watch?v=o4vEinsjL9A&t=10s,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664260349
5946,506,Make-up Quiz Form,"<p dir=""ltr"" style=""text-align: left;""></p><h4>READ AND FOLLOW INSTRUCTIONS. STRICT COMPLIANCE IS A MUST.</h4><ul><li><strong>FILL-UP THIS FORM FOR MAKE-UP QUIZZES.&nbsp;</strong><br></li><li>This form are for those who missed quizzes and wants to get approved for a Make-up quiz for that missed quiz.</li><li>Only submissions with attached excuse letters will be accommodated.</li><li>Only valid reasons within the specifications of the student handbook will be accepted for the excuse letters.</li><li>All make-ups will be upon approval of your class advisers and faculty members that gave the quizzes.</li><li><strong>WAIT FOR THE OFFICIAL ANNOUNCEMENT OF MAKE-UP QUIZZES.&nbsp;</strong></li><li><strong>DO NOT EMAIL YOUR TEACHER TO ASK FOR THE STATUS OF YOUR MAKE-UP QUIZ.&nbsp;</strong></li></ul><br><p></p>",1,https://forms.gle/F5fmuVHX2F1j4vhT9,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664548679
5947,566,Make-up Quiz Form,"<p dir=""ltr"" style=""text-align: left;""></p><h4>READ AND FOLLOW INSTRUCTIONS. STRICT COMPLIANCE IS A MUST.</h4><ul><li><strong>FILL-UP THIS FORM FOR MAKE-UP QUIZZES.&nbsp;</strong><br></li><li>This form are for those who missed quizzes and wants to get approved for a Make-up quiz for that missed quiz.</li><li>Only submissions with attached excuse letters will be accommodated.</li><li>Only valid reasons within the specifications of the student handbook will be accepted for the excuse letters.</li><li>All make-ups will be upon approval of your class advisers and faculty members that gave the quizzes.</li><li><strong>WAIT FOR THE OFFICIAL ANNOUNCEMENT OF MAKE-UP QUIZZES.&nbsp;</strong></li><li><strong>DO NOT EMAIL YOUR TEACHER TO ASK FOR THE STATUS OF YOUR MAKE-UP QUIZ.&nbsp;</strong></li></ul><br><p></p>",1,https://forms.gle/F5fmuVHX2F1j4vhT9,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664548679
5948,1592,The CREATION Handout (UPDATED),,1,https://drive.google.com/file/d/1e1V7GsF0UVkGkVnKzeNTYzAAExZrbfdL/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664332594
5949,1592,The two account of the Creation Story Handout,,1,https://drive.google.com/drive/folders/1rwHgv-UnCeDVpZKq-t6II2rx3PrOzqg3,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1601545097
5950,1592,The book of Genesis Illustrated READ!,,1,https://drive.google.com/file/d/1p2Yw3-dkJmWJT6Zk2GnWgv-bNFmOzB1k/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664332469
5951,1592,BIBLE Commentary on the book of Genesis 1  (Video ). WATCH!,,1,https://drive.google.com/file/d/17TWmduk0bgSgTN7drpXhfRH_gYGTM2HF/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664335855
5953,295,Reading module: PR History and Research,,1,https://drive.google.com/file/d/17bqDj9gSALPeUBonJj1zonXnAc6yM6jt/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664591779
5954,1592,VERY IMPORTANT ANNOUNCEMENT!!!,,1,https://docs.google.com/document/d/1Y6veWVoIClTtjDHF3E-bswACmc8N5Xr-/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664592341
5955,548,VERY IMPORTANT ANNOUCEMENT!!!,"<h4 style=""text-align: left;""><br></h4>",1,https://docs.google.com/document/d/1Y6veWVoIClTtjDHF3E-bswACmc8N5Xr-/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664592656
5956,1382,VERY IMPORTANT ANNOUNCEMENT!!!,,1,https://docs.google.com/document/d/1Y6veWVoIClTtjDHF3E-bswACmc8N5Xr-/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664592763
5960,327,Learning Module: PR History & Research,,1,https://drive.google.com/file/d/17bqDj9gSALPeUBonJj1zonXnAc6yM6jt/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664594383
5961,1603,Digital Literacy (Presentation Deck),,1,https://www.slideserve.com/zenaida-stephenson/digital-literacy-powerpoint-ppt-presentation/?ut,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664599757
5962,1603,Digital Literacy (Forum),,1,https://www.facebook.com/OECDEduSkills/videos/811020742864892,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664599743
5963,1603,Internet and World Wide Web,,1,https://www.slideshare.net/janfisher/dtcc-chapter-2-the-internet-and-the-www,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664601426
5964,158,Google Jamboard: INTERMOLECULAR FORCES,,1,https://jamboard.google.com/d/12xxQKOXNyaSNwIY3kBpP9H19YEDuSnlSv9fBwyAwUgY/edit?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664614881
5965,352,PROFED_107 INDIVIDUAL FOLDER and GOOGLE DRIVE DROP BOX,,1,https://drive.google.com/drive/folders/192_TMFlJk7YLK2qi3BKDwY5PNRGcC7b7?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1664622626
5966,904,LECTURE 5,,1,https://docs.google.com/presentation/d/1MSOi9ztSbxiMs9InqWvJcWsG3-PHQ7t9/edit#slide=id.p1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664631833
5967,928,LECTURE 5,,1,https://docs.google.com/presentation/d/1MSOi9ztSbxiMs9InqWvJcWsG3-PHQ7t9/edit#slide=id.p1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664631895
5968,185,Basic Microbiology Procedures,"<p dir=""ltr"" style=""text-align: left;"">Sharing with everyone this video I have prepared. This shows the procedures and materials required for culture media preparation, sample homogenization, dilution and inoculation, spread and pour plating, and colony purification to give you an idea how enjoyable microbiology laboratory is!<span style=""font-size: 0.875rem;"">&nbsp;😉</span></p>",1,https://drive.google.com/file/d/1fS2bnOgUAczhOG2XnZB0VZfWHvtQI4uE/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664634606
5969,271,Types of Neurotransmitters,"<p dir=""ltr"" style=""text-align: left;"">A short video on types of neurotransmitters by Khan Academy<br></p>",1,https://www.youtube.com/watch?v=FXYX_ksRwIk&t=140s,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664646738
5970,271,Neurotransmitters Animation,"<p dir=""ltr"" style=""text-align: left;"">A short video on neurotransmitters as animated.<br></p>",1,https://www.youtube.com/watch?v=FHNP4oPiAPE&t=22s,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664646908
5971,266,Session Recording on Origins of Drugs and Legal Aspects Part 2,,1,https://drive.google.com/file/d/1Spma5JJIN-p-a21mT_wxatZ4ctDrfJW6/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664647218
5972,271,"Session Recording on Pharmacokinetics, Pharmacodynamics and Behavioral Pharmacology",,1,https://drive.google.com/file/d/1xnOiktUp1yBAuGfSnPKAJG-7Zc0U57hU/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1664647352
5992,271,Presentation Deck in Antidepressants,,1,https://www.canva.com/design/DAEr2ff8uLM/kA3zYYL6EQxDesOVYTd_3Q/view?utm_content=DAEr2ff8uLM&utm_campaign=designshare&utm_medium=link&utm_source=publishsharelink,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1634032242
5993,271,"Don't Go Off Your Meds!","<p dir=""ltr"" style=""text-align: left;"">An article shared by Lifestyle by INQ on a story of taking antidepressants.</p>",1,https://lifestyle.inquirer.net/259690/dont-go-off-meds-trust-learned-hard-way/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1667573460
5994,271,Presentation Deck in Chronic Pain and Its Treatment,,1,https://www.canva.com/design/DAFSQ73vppg/9yqRNdVa89TGzH3MXvJ5iQ/view?utm_content=DAFSQ73vppg&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1669738724
5995,271,The rise of non-drug pain treatment,"<p dir=""ltr"" style=""text-align: left;"">An article released by the American Psychological Association in 2018 regarding pain management without drugs.</p>",1,https://www.apa.org/monitor/2018/11/cover-non-drug-treatment,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637216966
5996,271,Managing chronic pain: How psychologists can help with pain management,"<p dir=""ltr"" style=""text-align: left;"">An article released by American Psychological Association in 2013 regarding the role of psychologists for persons with chronic pain.</p>",1,https://www.apa.org/topics/pain/management,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637217054
5997,271,Psychotropic Drugs for the Management of Chronic Pain and Itch,"<p dir=""ltr"" style=""text-align: left;"">A research done by Belinskaia, Belinskaia, Barygin, Vanchakova &amp; Shestakova in 2019 on the use of psychotropic drugs for management of chroinic pain and itch.</p>",1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6631469/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637217234
5998,271,Presentation Deck in ADHD and Its Treatment,,1,https://www.canva.com/design/DAFR6_qnl5Y/cwvRz4xhKJ-h7h_x6kJG5g/view?utm_content=DAFR6_qnl5Y&utm_campaign=designshare&utm_medium=link&utm_source=publishsharelink,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1669738996
5999,271,FYIs on ADHD,"<p dir=""ltr"" style=""text-align: left;"">Facts about ADHD as posted by the ADHD Society of the Philippines.</p>",1,https://adhdsocphils.org/faqs/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637845476
6000,271,ADHD and Its Treatment,"<p dir=""ltr"" style=""text-align: left;"">A short article in treating medically ADHD as published by National Health Service - United Kingdom.</p>",1,https://www.nhs.uk/conditions/attention-deficit-hyperactivity-disorder-adhd/treatment/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637845203
6001,271,ADHD Treatment by Mayo Clinic,,1,https://www.mayoclinic.org/diseases-conditions/adhd/diagnosis-treatment/drc-20350895,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637845091
6002,271,Expanding Definition of Addiction in DSM 5 and ICD 11,,1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5328289/,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637845698
6003,271,Latent traits of impulsivity and compulsivity: Toward dimensional psychiatry,"<p dir=""ltr"" style=""text-align: left;"">A research article on impulsivity and compulsivity as published by Cambridge University Press in 2017.</p>",1,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/BBC160417D29177D3580215B4A1E7602/S0033291717002185a.pdf/latent-traits-of-impulsivity-and-compulsivity-toward-dimensional-psychiatry.pdf,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1637845951
