id,course,name,introformat,alwaysshowdescription,nosubmissions,submissiondrafts,sendnotifications,sendlatenotifications,duedate,allowsubmissionsfromdate,grade,timemodified,requiresubmissionstatement,completionsubmit,cutoffdate,gradingduedate,teamsubmission,requireallteammemberssubmit,teamsubmissiongroupingid,blindmarking,hidegrader,revealidentities,attemptreopenmethod,maxattempts,markingworkflow,markingallocation,sendstudentnotifications,preventsubmissionnotingroup,activityformat,timelimit,submissionattachments
2257,176,Topic 02 - The Central Dogma: DNA,1,1,0,0,0,0,1663171140,1662566400,100,1662534593,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2258,1359,Activity # 2 - ERD and Physical Design,1,1,0,0,0,0,1662541200,1662480000,100,1662535719,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2259,1333,Activity # 2 - ERD and Physical Design,1,1,0,0,0,0,1662541200,1662480000,100,1662535775,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2260,238,"PLANK : SUBMISSION AREA  1, PLANK ACTIVITY SHEET",1,1,0,0,0,0,1663344000,1662739200,100,1668179595,0,1,1668179580,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2261,238,"PLANK TABATA: SUBMITION  AREA 2, PLANK VIDEO RECORDED  FOR ASYNCHRONOUS ACTIVITY ON 9/17/22",1,1,0,0,0,0,1663689600,1662480000,100,1668179618,0,1,1668179580,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2262,516,Topic 02 - Biochemistry of Signaling,1,1,0,0,0,0,1663300800,1662393600,100,1662772882,0,1,0,1663603200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2263,575,Topic 02 - Biochemistry of Signaling,1,1,0,0,0,0,1663317000,1662393600,100,1662782541,0,1,0,1663603200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2264,73,SUBMISSION FOR FRONT PLANK,1,1,0,0,0,0,1662616800,1662595200,50,1662600684,0,1,0,1663153200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2265,73,SUBMISSION ARE FOR ELBOW PLANK,1,1,0,0,0,0,1662613200,1662595200,50,1662600669,0,1,0,1663153200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2266,517,Activity 01 - Biochemistry of Signaling,1,1,0,1,0,0,1663343940,1662307200,100,1662772898,1,1,0,1663516800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2267,1440,STAKE HOLDERS,1,1,0,0,0,0,1662652800,1662307200,100,1663041511,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2269,1042,SUBMISSION ARE FOR ELBOW PLANK,1,1,0,0,0,0,1662616800,1662602400,50,1662609783,0,1,0,1664558040,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2270,1312,SUBMISSION FOR FRONT PLANK,1,1,0,0,0,0,1662955200,1662940800,50,1662943337,0,1,0,1662985920,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2271,1312,SUBMISSION ARE FOR ELBOW PLANK,1,1,0,0,0,0,1662955200,1662940800,50,1662798696,0,1,0,1662962400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2272,1338,SUBMISSION FOR FRONT PLANK,1,1,0,0,0,0,1662955920,1662940800,50,1662541827,0,1,1663221600,1663239600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2273,1338,SUBMISSION ARE FOR ELBOW PLANK,1,1,0,0,0,0,1662955200,1662940800,50,1662541854,0,1,1662962400,1663216080,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2274,576,Activity 01 - Biochemistry of Signaling,1,1,0,1,0,0,1663343940,1662739200,100,1662782558,1,1,0,1663516800,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2275,971,Post lab  activity question,1,1,0,0,0,0,1662595200,1662541200,100,1662542773,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2276,971,Post lab activity question,1,1,0,0,0,0,1662595200,1662541200,100,1662542817,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2277,181,Activity 3,1,0,0,0,0,0,0,0,100,1662550422,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2279,542,Activity: Infographics campaigning the importance of history,1,0,0,0,0,0,0,0,100,1662551490,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2280,542,Activity: Travel Plan Matrix,1,0,0,0,0,0,0,0,100,1662551580,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2281,933,WARM UP SUBMITION AREA FOR WARM UP,1,1,0,0,0,0,1663084800,1662480000,100,1668064607,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2282,1133,Lesson 2: Assignment 1: Takeaway/Reflection,1,1,0,0,0,0,1663750800,1662508800,100,1663159309,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2283,1133,Lesson 2: Assignment 2: Research,1,1,0,0,0,0,1663750800,1662508800,100,1663159352,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2284,1070,Lesson 2: Assignment 1: Takeaway/Reflection,1,1,0,0,0,0,1663743600,1662508800,100,1663123360,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2285,1070,Lesson 2: Assignment 2: Research,1,1,0,0,0,0,1663750800,1662508800,100,1663123974,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2286,1061,Lesson 2: Assignment 1: Takeaway/Reflection,1,1,0,0,0,0,1663052400,1662508800,100,1662978427,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2287,1061,Lesson 2: Assignment 2: Research,1,1,0,0,0,0,1663059600,1662508800,100,1663069254,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2288,1142,Lesson 2: Assignment 1: Takeaway/Reflection,1,1,0,0,0,0,1663059600,1662508800,100,1663069285,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2289,1142,Lesson 2: Assignment 2:  Research,1,1,0,0,0,0,1663052400,1662508800,100,1663069318,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2290,1126,Lesson 2: Assignment 1: Takeaway/Reflection,1,1,0,0,0,0,1663311600,1662508800,100,1662899236,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2291,1126,Lesson 2: Assignment 2: Video Reflection,1,1,0,0,0,0,1663318800,1662508800,100,1662899272,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2292,1126,Lesson 2: Assignment 3: Strategies,1,1,0,0,0,0,1663318800,1662508800,100,1662899295,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2293,194,Assignment no. 1 : CHEMISTRY,1,1,0,0,0,0,1662994800,1662440400,100,1662685994,0,1,0,1663603200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2294,368,Patterns in Nature-(Group Activity # 1),1,1,0,0,0,0,1663084800,1662480000,100,1663812203,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2295,1138,The Philippine Regions,1,1,0,1,0,0,1663203540,1662598800,100,1662615953,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2296,440,Patterns in Nature-(Group Activity),1,1,0,0,0,0,1663084800,1662480000,100,1662560920,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2297,657,L1-A1,1,1,0,1,0,0,1662566400,1662393600,100,1673441007,0,1,0,0,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
2298,1730,ACTIVITY #2,1,1,0,0,0,0,1662739140,1662566400,10,1662596890,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2299,369,Activity 3,1,1,0,0,0,0,1662493920,1661889120,100,1662704842,0,1,0,1663098720,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2300,1143,The Philippine Regions,1,1,0,1,0,0,1662625800,1662615000,100,1662615585,0,1,0,1663689600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2301,1657,Activities 3 and 4 (p.19-20),1,1,0,0,0,0,1663171200,1662566400,100,1662608305,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2302,1658,Activities 3 and 4 (p.19-20),1,1,0,0,0,0,0,1662566400,100,1667522631,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2303,1668,Sept. 8 for Blended learning students : activity on video clip,1,1,0,0,0,0,1662638400,1662600600,30,1665108090,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2304,1667,Sept. 8 for Blended learning students : activity on video clip,1,1,0,0,0,0,1662638400,1662600600,30,1664200547,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2305,1669,Sept. 8 for Blended learning students : activity on video clip,1,1,0,0,0,0,1662638400,1662600600,30,1665121119,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2306,1731,ACTIVITY #2,1,1,0,0,0,0,1662739140,1662566400,10,1662601150,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2307,255,Chapter I: The Problem And Its Background (Final),1,1,0,1,0,1,1664467200,1662220800,15,1662601815,0,1,0,0,1,1,0,0,0,0,none,-1,0,0,1,1,1,0,1
2308,255,Chapter II: Review of Related Literature and Studies (Draft)),1,1,0,1,0,1,1666281600,1662220800,15,1662602154,0,1,0,0,1,1,0,0,0,0,none,-1,0,0,1,1,1,0,1
2309,255,Chapter III: Methodology (Draft)),1,1,0,1,0,0,1669305600,1662220800,15,1662602166,0,1,0,0,1,1,0,0,0,0,none,-1,0,0,1,1,1,0,0
2310,551,Activity: Infographics campaigning the importance of history,1,0,0,0,0,0,0,0,100,1662602298,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2311,551,Activity: Travel Plan Matrix,1,0,0,0,0,0,0,0,100,1662602356,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2312,247,Psychoanalytic Interview,1,1,0,0,0,0,0,1662566400,80,1662604740,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2313,1280,"Dropbox for today's activity (September 8, 2022)  up to 12nn only ====>   CHECKED",1,1,0,0,0,0,1662609600,1662598800,10,1669180229,0,1,1662609600,1662739200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2314,1627,Consumer Rights,1,1,0,0,0,0,1669787880,1669096680,20,1637038072,0,1,0,1670651880,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2315,1627,Boluntarismo para sa Kabutihang Panlahat,1,1,0,0,0,0,1673762280,1670479080,100,1638854298,0,1,0,1674367080,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2316,1627,Written Work 4.2: Ang Ugnayan ng Manggagawa at Pamahalaan,1,1,0,0,0,0,1684216680,1683611880,20,1620262267,0,1,0,1684821480,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2317,1280,C++ Operators  - duedate September 14 at 10am  CHECKED,1,1,0,0,0,0,1663113600,1662598800,50,1669181503,0,1,1663120800,1663171200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2318,1760,Homework 1.2 : Arithmetic Series,1,0,0,0,0,0,0,1662600600,100,1662617456,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2319,1761,Homework 1.2 : Arithmetic Series,1,0,0,1,0,0,1662714000,1662595200,100,1662607025,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2321,897,EXERCISE 1: ORGANIZATION OF THE BODY,1,1,0,0,1,0,1662620400,1662595200,100,1662606613,0,1,0,1662739200,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2322,897,EXERCISE 3: THE MICROSCOPE,1,1,0,0,0,0,1662620400,1662595200,100,1662606755,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2323,897,EXERCISE 4:  CELL ANATOMY,1,1,0,0,0,0,1662620400,1662595200,100,1662606930,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2324,897,EXERCISE 5: TRANSPORT THROUGH MEMBRANE,1,1,0,0,0,0,1663225200,1662595200,100,1663193593,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2325,257,Chapter I: The Problem And Its Background (Draft),1,1,0,1,0,1,1663948800,1662220800,15,1662608734,0,1,0,0,1,1,0,0,0,0,none,-1,0,0,1,1,1,0,1
2326,257,Chapter II: Review of Related Literature and Studies (Draft),1,1,0,1,0,1,1666281600,1662220800,15,1662608749,0,1,0,0,1,1,0,0,0,0,none,-1,0,0,1,1,1,0,1
2327,257,Chapter III: Methodology (Draft),1,1,0,1,0,0,1669305600,1662220800,15,1662608775,0,1,0,0,1,1,0,0,0,0,none,-1,0,0,1,1,1,0,0
2328,1666,Plate Boundaries (for FODL),1,1,0,0,0,0,1663171200,1662566400,100,1662824017,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2329,349,Activity #1,1,1,0,0,0,0,1662802200,1662566400,30,1662614592,0,1,0,1662872400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2331,1668,Coat of Arms,1,1,0,0,0,0,1662717600,1662602400,10,1665146703,0,1,1665060240,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2333,1694,PAIR WORK:  Application of the Key Questions/Core Concepts,1,1,0,0,0,0,1662706800,1662393600,100,1663800704,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2334,1693,PAIR WORK:  Application of the Key Questions/Core Concepts,1,1,0,0,0,0,1662804000,1662393600,100,1662614072,0,1,0,1662897600,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2335,909,CCSC Activity 1,1,1,0,0,0,0,1662739200,1662566400,100,1662615022,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2336,1631,ACTIVITY #2: Youth Leaders in the Bible,1,0,0,1,0,0,0,0,10,1662619596,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2337,1631,Activity #1: Introduction Activity,1,0,0,1,0,0,0,0,10,1663293092,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2338,1631,Pre-Assessment,1,0,0,1,0,0,0,0,15,1673832122,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2339,1631,ACTIVITY #3: Youth Today!,1,0,0,1,0,0,0,0,10,1662619621,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2341,116,PRELIM Reflection for Module 1,1,1,0,0,0,0,1663214400,1662620400,100,1670664927,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2342,1631,1st Quarter MINI-PETA,1,0,0,1,0,0,0,0,50,1664440048,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2343,1034,L1-A1,1,1,0,1,0,0,1662740760,1662395160,100,1673799384,0,1,1673799420,0,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
2344,1343,Activity # 2 - Flowchart,1,1,0,0,0,0,1662627600,1662620400,100,1662623427,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2345,1710,Intermolecular Forces,1,1,0,0,0,0,1662627600,1662566400,100,1662626815,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
2346,1886,Case Study 1.1 - Difficult Transitions,1,1,0,0,0,0,1600617600,1600012800,100,1600094215,0,1,0,1601222400,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2347,1886,Case Study: Foundations of Individual Behavior,1,0,0,0,0,0,0,0,100,1630478560,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2348,1886,Short Case Studies,1,1,0,0,0,0,1597939200,1597334400,100,1597347165,0,1,0,1598544000,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2349,1886,Case Study: Motivation at Xerox,1,0,0,0,0,0,0,0,100,1630478707,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2350,1886,Case Study: A Motivating Place to Work: The Case of Zappos,1,0,0,0,0,0,0,0,100,1630478743,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2351,1886,Case Study: Need-Based Perspectives on Motivation,1,0,0,0,0,0,0,0,100,1630478779,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2352,1886,"Case Study: Goal Setting, Performance Management, and Rewards",1,0,0,0,0,0,0,0,100,1630478810,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2353,1886,Case Study: Managing Stress and the Work-Life Balance,1,0,0,0,0,0,0,0,100,1630478860,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2354,1886,Case Study: Stress,1,0,0,0,0,0,0,0,100,1630478893,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2355,1886,Case Study: Decision Making,1,0,0,0,0,0,0,0,100,1630478930,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2356,1886,Case Study: Leadership Models and Concepts,1,0,0,0,0,0,0,0,100,1630479069,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2357,1886,Case Study: Communication in Organizations,1,0,0,0,0,0,0,0,100,1630479105,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2358,1886,Case Study: Communication,1,0,0,0,0,0,0,0,100,1630479138,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2359,1886,Case Study: Influence,1,0,0,0,0,0,0,0,100,1630479181,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2360,1886,Case Study: Power,1,0,0,0,0,0,0,0,100,1630479210,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2361,1886,Case Study: Group Dynamics,1,0,0,0,0,0,0,0,100,1630479242,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2362,1886,Case Study: Using Teams in Organization,1,0,0,0,0,0,0,0,100,1630479267,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2363,1886,Case Study: Groups and Teams,1,0,0,0,0,0,0,0,100,1630479296,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2364,1886,Case Study: Dimensions of Organization Structure,1,0,0,0,0,0,0,0,100,1630479325,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2365,1886,Case Study: Organization Change and Development,1,0,0,0,0,0,0,0,100,1630479357,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2366,1886,Case Study: Organizational Structure,1,0,0,0,0,0,0,0,100,1630479382,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2367,1886,Case Study: Conflict and Negotiation,1,0,0,0,0,0,0,0,100,1630479410,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2368,1886,Case Study: Organizational Culture,1,0,0,0,0,0,0,0,100,1630479436,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2369,1886,Case Study: Organizational Culture 2,1,0,0,0,0,0,0,0,100,1630479463,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2370,1775,SEATWORK NO. 2 COMPOSITION OF FUNCTION,1,1,0,1,0,0,1662625200,1662566400,100,1662880075,1,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2371,1768,SEATWORK NO. 2 COMPOSITION OF FUNCTION,1,1,0,1,0,0,1662880080,1662566400,100,1662880162,1,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2372,1782,SEATWORK NO. 2 COMPOSITION OF FUNCTION,1,1,0,1,0,0,1662943500,1662566400,100,1662623840,1,1,1662944100,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2373,1493,UTS Activity 1,1,1,0,0,0,0,1662739200,1662566400,100,1662624785,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2374,1389,UTS Activity 1,1,1,0,0,0,0,1662739200,1662566400,100,1662624844,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2376,1710,SOLIDS,1,0,0,0,0,0,0,0,20,1664156968,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,1
2377,1667,Coat of Arms,1,1,0,0,0,0,1662717600,1662613200,10,1664972864,0,1,1664800020,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2378,377,Student Answers on Significance of Creative Writing,1,0,0,1,0,0,0,0,100,1662630606,0,1,0,0,0,0,0,0,0,0,manual,-1,0,0,1,0,1,0,0
2379,182,Activity No. 1 (Group Activity),1,0,0,0,0,0,0,0,100,1662636021,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2380,1855,Assignment 1,1,0,0,0,0,0,0,0,100,1662637916,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2381,1433,good writer,1,1,0,0,0,0,1663171200,1662566400,100,1665980960,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2382,1501,GOOD WRITER,1,1,0,0,0,0,1663171200,1662566400,100,1665980613,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2383,961,Submission of Activity #2: Physical Examination of Urine,1,1,0,0,0,0,1662732000,1662652800,10,1662650085,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2384,961,Submission of Activity #3: Determination of Urine Specific Gravity,1,1,0,0,0,0,1662732000,1662652800,10,1662650063,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2385,646,MEDICATION ADMINISTRATION AND SAFETY ACTIVITY,1,1,0,0,0,0,1663408800,1662566400,100,1662650074,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2386,671,MEDICATION ADMINISTRATION AND SAFETY ACTIVITY,1,1,0,0,0,0,1663408800,1662566400,100,1662650074,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2387,685,MEDICATION ADMINISTRATION AND SAFETY ACTIVITY,1,1,0,0,0,0,1663408800,1662566400,100,1662650074,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2388,675,Laboratory Activity 1: Nutrition during the Pandemic,1,1,0,0,0,0,1662697800,1662683400,15,1662651524,0,1,0,1663776000,1,0,105,0,0,0,none,-1,0,0,1,0,1,0,0
2389,692,LABORATORY ACTIVITY 1: Nutrition during the Pandemic,1,1,0,0,0,0,1662998340,1662769800,15,1663893510,0,1,0,1663776000,1,0,106,0,0,0,none,-1,0,0,1,0,1,0,0
2390,1393,GOOD WRITER,1,1,0,0,0,0,1663257600,1662652800,100,1665980542,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2391,1393,PRINCIPLES of BC,1,1,0,0,0,0,1663257600,1662652800,100,1665980465,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2393,1393,audience levels,1,1,0,0,0,0,1663084800,1662566400,100,1665980404,0,1,0,1663344000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2394,276,Slogan Making,1,1,0,1,0,0,1663070400,1661507880,10,1662683883,1,1,1663156800,0,1,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2395,688,L1-A1,1,1,0,1,0,0,1662739200,1662480000,100,1673912436,0,1,1673912400,0,0,0,0,0,0,0,manual,3,0,0,1,0,1,0,0
2396,1657,Exercise 1.6 (p.21),1,1,0,0,0,0,1663257600,1662652800,100,1662684633,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2397,1658,Exercise 1.6 (p.21),1,1,0,0,0,0,0,1662652800,100,1667522643,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2398,1717,ACTIVITY #3,1,1,0,0,0,0,1662739140,1662652800,15,1662693626,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2399,1717,ACTIVITY #2,1,1,0,0,0,0,1662739140,1662652800,100,1662693725,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2401,1718,PERFORMANCE TASK 2: MEASURE ME,1,0,0,0,0,0,0,0,100,1629788171,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2402,1718,PERFORMANCE TASK 3: MAKE ME NEW,1,0,0,0,0,0,0,0,100,1629788650,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2403,352,Assignment # 2,1,1,0,0,0,0,1663257600,1662652800,100,1662702420,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2405,862,Cell,1,1,0,0,0,0,1663041600,1662825600,100,1662703183,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2406,370,Activity No. 1 (Group Activity),1,0,0,0,0,0,0,0,100,1662636021,0,1,0,1663776000,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2407,1887,Activity 1.,1,1,0,0,0,0,1664467200,1662652800,100,1664024779,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2408,1242,Activity 1.,1,1,0,0,0,0,1663257600,1662652800,100,1662711381,0,1,0,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2409,391,Activity 1 - Concepts and Terms of Assessment,1,0,0,1,1,0,0,0,100,1631929513,1,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2410,391, Activity 2 - Process of Assessment,1,0,0,0,0,0,0,0,100,1631929811,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2411,391,Activity 4 - Why We Assess ?,1,0,0,0,0,0,0,0,100,1633142710,0,1,0,0,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2412,391,Activity 6 - Grading System in the New Normal ,1,1,0,0,0,0,1666158060,1665553260,100,1634721184,0,1,0,1666762860,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2413,391,CRITIQUING EXERCISE,1,1,0,0,0,0,1669441260,1667972460,100,1637709039,0,1,0,1669700460,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2414,391,Constructing your TOS and Multiple Choice Items,1,1,0,0,0,0,1673847660,1669095660,100,1642130070,0,1,0,1674452460,0,0,0,0,0,0,none,-1,0,0,1,0,0,0,0
2415,498,Slogan Making,1,1,0,1,0,0,1664021220,1661508300,10,1663061046,1,1,1664021220,0,1,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2416,1577,Week 4 Internship Journal,1,1,0,0,0,0,1662825540,1662768000,100,1662728744,0,1,1662825540,1662854400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
2418,435,activity # 1,1,1,0,0,0,0,1662998400,1662739200,100,1662733652,0,1,1663251420,1663862400,0,0,0,0,0,0,none,-1,0,0,1,0,1,0,0
