id,category,sortorder,fullname,shortname,idnumber,summaryformat,format,showgrades,newsitems,relativedatesmode,marker,maxbytes,legacyfiles,showreports,visible,visibleold,downloadcontent,groupmode,groupmodeforce,defaultgroupingid,lang,calendartype,theme,requested,enablecompletion,completionnotify,originalcourseid,showactivitydates,showcompletionconditions
601,57,620253,Individual Sports [2NU01],PED_103 2NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
602,57,620252,Health Education [2NU01],NCM_102_ 2NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
603,57,620251,Logic & Critical Thinking [2NU01],MC_104_ 2NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
604,57,620250,"[NCM_107_LEC_2NU02] Care of Mother, Child, & Adolescent",NCM_107_ 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
605,57,620249,[NCM_105_LEC_2NU02] Nutrition & Diet Therapy,NCM_105_ 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
606,57,620248,[NCM_105_LAB_2NU02] Nutrition & Diet Therapy,NCM_105_LAB 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
607,57,620247,Pharmacology [2NU02],NCM_106_ 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
608,57,620246,[NCM_104_LEC_2NU02] Community Health Nursing 1,NCM_104_ 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
609,57,620245,[NCM_104_LAB_2NU02] Community Health Nursing 1,NCM_104_LAB 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
610,57,620244,Logic & Critical Thinking [2NU02],MC_104_ 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
611,57,620243,Individual Sports [2NU02],PED_103 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
612,57,620242,Health Education [2NU02],NCM_102_ 2NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
613,57,620241,"[NCM_107_LAB_2NU03] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
614,57,620240,[NCM_104_LEC_2NU03] Community Health Nursing 1,NCM_104_ 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
615,57,620239,Logic & Critical Thinking [2NU03],MC_104_ 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
616,57,620238,Pharmacology [2NU03],NCM_106_ 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
617,57,620237,Individual Sports [2NU03],PED_103 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
618,57,620236,[NCM_105_LEC_2NU03] Nutrition & Diet Therapy,NCM_105_ 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
619,57,620235,[NCM_105_LAB_2NU03] Nutrition & Diet Therapy,NCM_105_LAB 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
620,57,620234,[NCM_104_LAB_2NU03] Community Health Nursing 1,NCM_104_LAB 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
621,57,620233,Health Education [2NU03],NCM_102_ 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
622,57,620232,"[NCM_107_LEC_2NU03] Care of Mother, Child, & Adolescent",NCM_107_ 2NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
623,57,620231,"[NCM_107_LAB_2NU04] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
624,57,620230,"[NCM_107_LEC_2NU04] Care of Mother, Child, & Adolescent",NCM_107_ 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
625,57,620229,[NCM_105_LEC_2NU04] Nutrition & Diet Therapy,NCM_105_ 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
626,57,620228,[NCM_105_LAB_2NU04] Nutrition & Diet Therapy,NCM_105_LAB 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
627,57,620227,[NCM_104_LEC_2NU04] Community Health Nursing 1,NCM_104_ 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
628,57,620226,Logic & Critical Thinking [2NU04],MC_104_ 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
629,57,620225,Pharmacology [2NU04],NCM_106_ 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
630,57,620224,[NCM_104_LAB_2NU04] Community Health Nursing 1,NCM_104_LAB 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
631,57,620223,Health Education [2NU04],NCM_102_ 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
632,57,620222,Individual Sports [2NU04],PED_103 2NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
633,57,620221,"[NCM_107_LAB_2NU05] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
634,57,620220,Pharmacology [2NU05],NCM_106_ 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
635,57,620219,[NCM_104_LEC_2NU05] Community Health Nursing 1,NCM_104_ 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
636,57,620218,Logic & Critical Thinking [2NU05],MC_104_ 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
637,57,620217,"[NCM_107_LEC_2NU05] Care of Mother, Child, & Adolescent",NCM_107_ 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
638,57,620216,Health Education [2NU05],NCM_102_ 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
639,57,620215,[NCM_104_LAB_2NU05] Community Health Nursing 1,NCM_104_LAB 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
640,57,620214,[NCM_105_LEC_2NU05] Nutrition & Diet Therapy,NCM_105_ 2NU05 1stSem_SY22-23,,1,topics,1,5,0,1,0,0,0,1,1,,2,1,0,,,,0,1,0,,0,1
641,57,620213,[NCM_105_LAB_2NU05] Nutrition & Diet Therapy,NCM_105_LAB 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
642,57,620212,Individual Sports [2NU05],PED_103 2NU05 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
643,57,620211,"[NCM_107_LAB_2NU06] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
644,57,620210,Health Education [2NU06],NCM_102_ 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
645,57,620209,Individual Sports [2NU06],PED_103 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
646,57,620208,Pharmacology [2NU06],NCM_106_ 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
647,57,620207,[NCM_104_LEC_2NU06] Community Health Nursing 1,NCM_104_ 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
648,57,620206,Logic & Critical Thinking [2NU06],MC_104_ 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
649,57,620205,[NCM_104_LAB_2NU06] Community Health Nursing 1,NCM_104_LAB 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
650,57,620204,"[NCM_107_LEC_2NU06] Care of Mother, Child, & Adolescent",NCM_107_ 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
651,57,620203,[NCM_105_LEC_2NU06] Nutrition & Diet Therapy,NCM_105_ 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
652,57,620202,[NCM_105_LAB_2NU06] Nutrition & Diet Therapy,NCM_105_LAB 2NU06 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
653,57,620201,[NCM_105_LEC_2NU07] Nutrition & Diet Therapy,NCM_105_ 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
654,57,620200,[NCM_105_LAB_2NU07] Nutrition & Diet Therapy,NCM_105_LAB 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
655,57,620199,Pharmacology [2NU07],NCM_106_ 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
656,57,620198,[NCM_104_LAB_2NU07] Community Health Nursing 1,NCM_104_LAB 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
657,57,620197,Individual Sports [2NU07],PED_103 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
658,57,620196,Health Education [2NU07],NCM_102_ 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
659,57,620195,Logic & Critical Thinking [2NU07],MC_104_ 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
660,57,620194,"[NCM_107_LAB_2NU07] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
661,57,620193,[NCM_104_LEC_2NU07] Community Health Nursing 1,NCM_104_ 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
662,57,620192,"[NCM_107_LEC_2NU07] Care of Mother, Child, & Adolescent",NCM_107_ 2NU07 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
663,57,620191,"[NCM_107_LEC_2NU08] Care of Mother, Child, & Adolescent",NCM_107_ 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
664,57,620190,[NCM_104_LAB_2NU08] Community Health Nursing 1,NCM_104_LAB 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
665,57,620189,Logic & Critical Thinking [2NU08],MC_104_ 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
666,57,620188,Individual Sports [2NU08],PED_103 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
667,57,620187,Health Education [2NU08],NCM_102_ 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
668,57,620186,"[NCM_107_LAB_2NU08] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
669,57,620185,[NCM_105_LEC_2NU08] Nutrition & Diet Therapy,NCM_105_ 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
670,57,620184,[NCM_105_LAB_2NU08] Nutrition & Diet Therapy,NCM_105_LAB 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
671,57,620183,Pharmacology [2NU08],NCM_106_ 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
672,57,620182,[NCM_104_LEC_2NU08] Community Health Nursing 1,NCM_104_ 2NU08 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
673,57,620181,Individual Sports [2NU09],PED_103 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
674,57,620180,[NCM_105_LEC_2NU09] Nutrition & Diet Therapy,NCM_105_ 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
675,57,620179,[NCM_105_LAB_2NU09] Nutrition & Diet Therapy,NCM_105_LAB 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
676,57,620178,[NCM_104_LAB_2NU09] Community Health Nursing 1,NCM_104_LAB 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
677,57,620177,Health Education [2NU09],NCM_102_ 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
678,57,620176,"[NCM_107_LEC_2NU09] Care of Mother, Child, & Adolescent",NCM_107_ 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
679,57,620175,"[NCM_107_LAB_2NU09] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
680,57,620174,[NCM_104_LEC_2NU09] Community Health Nursing 1,NCM_104_ 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
681,57,620173,Logic & Critical Thinking [2NU09],MC_104_ 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
682,57,620172,Pharmacology [2NU09],NCM_106_ 2NU09 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
683,57,620171,[NCM_104_LEC_2NU10] Community Health Nursing 1,NCM_104_ 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
684,57,620170,Logic & Critical Thinking [2NU10],MC_104_ 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
685,57,620169,Pharmacology [2NU10],NCM_106_ 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
686,57,620168,[NCM_104_LAB_2NU10] Community Health Nursing 1,NCM_104_LAB 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
687,57,620167,Health Education [2NU10],NCM_102_ 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
688,57,620166,Individual Sports [2NU10],PED_103 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
689,57,620165,"[NCM_107_LAB_2NU10] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
690,57,620164,"[NCM_107_LEC_2NU10] Care of Mother, Child, & Adolescent",NCM_107_ 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
691,57,620163,[NCM_105_LEC_2NU10] Nutrition & Diet Therapy,NCM_105_ 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
692,57,620162,[NCM_105_LAB_2NU10] Nutrition & Diet Therapy,NCM_105_LAB 2NU10 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
693,57,620161,"[NCM_107_LEC_2NU11] Care of Mother, Child, & Adolescent",NCM_107_ 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
694,57,620160,Health Education [2NU11],NCM_102_ 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
695,57,620159,[NCM_104_LAB_2NU11] Community Health Nursing 1,NCM_104_LAB 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
696,57,620158,[NCM_105_LEC_2NU11] Nutrition & Diet Therapy,NCM_105_ 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
697,57,620157,[NCM_105_LAB_2NU11] Nutrition & Diet Therapy,NCM_105_LAB 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
698,57,620156,Individual Sports [2NU11],PED_103 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
699,57,620155,"[NCM_107_LAB_2NU11] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
700,57,620154,Pharmacology [2NU11],NCM_106_ 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
701,57,620153,[NCM_104_LEC_2NU11] Community Health Nursing 1,NCM_104_ 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
702,57,620152,Logic & Critical Thinking [2NU11],MC_104_ 2NU11 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
703,57,620151,Pharmacology [2NU12],NCM_106_ 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
704,57,620150,[NCM_104_LEC_2NU12] Community Health Nursing 1,NCM_104_ 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
705,57,620149,Logic & Critical Thinking [2NU12],MC_104_ 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
706,57,620148,[NCM_104_LAB_2NU12] Community Health Nursing 1,NCM_104_LAB 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
707,57,620147,"[NCM_107_LEC_2NU12] Care of Mother, Child, & Adolescent",NCM_107_ 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
708,57,620146,[NCM_105_LEC_2NU12] Nutrition & Diet Therapy,NCM_105_ 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
709,57,620145,[NCM_105_LAB_2NU12] Nutrition & Diet Therapy,NCM_105_LAB 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
710,57,620144,"[NCM_107_LAB_2NU12] Care of Mother, Child, & Adolescent",NCM_107_LAB 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
711,57,620143,Health Education [2NU12],NCM_102_ 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
712,57,620142,Individual Sports [2NU12],PED_103 2NU12 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
713,57,620141,"[NCM_112_LAB_3NU01] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic",NCM_112_LAB 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
714,57,620140,[NCM_114_LEC_3NU01] Care of the Older Adult,NCM_114_ 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
715,57,620139,"[NCM_112_LEC_3NU01] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic",NCM_112_ 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
716,57,620138,Foreign Language (German 1) [3NU01],FL_GER101 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
717,57,620137,[NCM_114_LAB_3NU01] Care of the Older Adult,NCM_114_LAB 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
718,57,620136,Contemporary World [3NU01],GEC_108_ 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
719,57,620135,Cross-Cultural Studies and Communication [3NU01],CCSC100 3NU01 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
720,57,620134,"[NCM_112_LAB_3NU02] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic",NCM_112_LAB 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
721,57,620133,[NCM_114_LEC_3NU02] Care of the Older Adult,NCM_114_ 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
722,57,620132,"[NCM_112_LEC_3NU02] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic",NCM_112_ 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
723,57,620131,Foreign Language (German 1) [3NU02],FL_GER101 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
724,57,620130,[NCM_114_LAB_3NU02] Care of the Older Adult,NCM_114_LAB 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
725,57,620129,Cross-Cultural Studies and Communication [3NU02],CCSC100 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
726,57,620128,Contemporary World [3NU02],GEC_108_ 3NU02 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
727,57,620127,"[NCM_112_LAB_3NU03] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic",NCM_112_LAB 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
728,57,620126,"[NCM_112_LEC_3NU03] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic Contemporary World",NCM_112_ 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
729,57,620125,Contemporary World [3NU03],GEC_108_ 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
730,57,620124,[NCM_114_LAB_3NU03] Care of the Older Adult,NCM_114_LAB 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
731,57,620123,Cross-Cultural Studies and Communication [3NU03],CCSC100 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
732,57,620122,Foreign Language (German 1) [3NU03],FL_GER101 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
733,57,620121,[NCM_114_LEC_3NU03] Care of the Older Adult,NCM_114_ 3NU03 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
734,57,620120,"[NCM_112_LAB_3NU04] Care of the Clients with Problems in Oxygenation, F&E, Infectious, Inflammatory & Immunologic Response & Cellular Aberrations: Acute/Chronic",NCM_112_LAB 3NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
735,57,620119,[NCM_114_LEC_3NU04] Care of the Older Adult,NCM_114_ 3NU04 1stSem_SY22-23,,0,topics,1,5,0,0,0,0,0,1,1,,0,0,0,,,,0,1,0,,0,1
