id,course,name,intro,introformat,tobemigrated,legacyfiles,legacyfileslast,display,displayoptions,filterfiles,revision,timemodified
1705,513,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1706,513,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1707,513,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1708,513,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1709,513,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1710,513,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1711,513,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1712,515,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1713,515,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1714,515,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1715,515,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1716,515,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1717,515,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1718,515,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1719,515,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1720,531,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1721,531,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1722,531,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1723,531,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1724,531,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1725,531,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1726,531,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1727,531,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1728,538,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1729,538,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1730,538,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1731,538,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1732,538,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1733,538,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1734,538,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1735,538,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1736,545,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1737,545,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1738,545,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1739,545,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1740,545,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1741,545,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1742,545,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1743,545,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1744,562,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1745,562,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1746,562,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1747,562,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1748,562,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1749,562,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1750,562,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1751,562,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1752,573,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1753,573,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1754,573,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1755,573,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1756,573,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1757,573,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1758,573,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1759,573,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1760,574,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1761,574,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1762,574,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1763,574,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1764,574,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1765,574,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1766,574,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1767,574,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1768,590,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1769,590,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1770,590,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1771,590,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1772,590,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1773,590,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1774,590,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1775,590,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1776,764,Assessment of Cardiovascular Function,,1,0,0,,0,"a:1:{s:10:""printintro"";i:1;}",0,1,1661942091
1777,1584,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1778,1584,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1779,1584,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1780,1584,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1781,1584,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1782,1584,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1783,1584,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1784,1584,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1785,1591,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1786,1591,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1787,1591,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1788,1591,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1789,1591,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1790,1591,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
1791,1591,Quiz ,"<p dir=""ltr"" style=""text-align: left;"">This quiz is a practical test in performing CPR.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597987169
1792,1591,Jumpstart Activity ,"<p dir=""ltr"" style=""text-align: left;"">This is a heads - up activity regarding HIV/AIDS&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1598061404
1793,201,NSTP101 Course Outline,,1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597936544
1794,201,TIPS & TRICKS #1:  How to get safe and free to use Google images,"<iframe src=""https://drive.google.com/file/d/1J1Q3wzCmGr60GCMs7ZhvD6UwFHeGVBoQ/preview"" width=""640"" height=""480""></iframe>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,3,1598002562
1795,201,Leadership  Lecture (PDF FILE),"<p dir=""ltr"" style=""text-align: left;"">LEadership</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1597991748
1796,201,Activation of Prior Knowledge ,"<p dir=""ltr"" style=""text-align: left;"">This activity will require the students to accomplish the KWL+ Chart to measure how much they know about the Philippines in terms of disasters.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005412
1797,201,Warm-Up Activity ,"<p dir=""ltr"" style=""text-align: left;"">This activity will invite students to revisit what they know about climate change.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,1,1597986701
1798,201,Research on Climate Change ,"<p dir=""ltr"" style=""text-align: left;"">In this activity, students will conduct research on the issues of climate change. Their findings will be shared in the class.&nbsp;</p>",1,0,0,,1,"a:1:{s:10:""printintro"";i:1;}",0,2,1598005440
